031.460,3399800091,0000286991
031.470,3400087079,0000286988
031.480,3400374073,0000286994
031.490,3400661062,0000286989
031.500,3400948050,0000286988
031.510,3401235040,0000286990
031.520,3401522031,0000286991
031.530,3401809022,0000286991
031.540,3402096009,0000286987
031.550,3402383001,0000286992
031.560,3402669992,0000286991
031.570,3402956978,0000286986
031.580,3403243970,0000286992
031.590,3403530959,0000286989
031.600,3403817949,0000286990
031.610,3404104940,0000286991
031.620,3404391930,0000286990
031.630,3404678919,0000286989
031.640,3404965908,0000286989
031.650,3405252898,0000286990
031.660,3405539891,0000286993
031.670,3405826876,0000286985
031.680,3406113871,0000286995
031.690,3406400860,0000286989
031.700,3406687850,0000286990
031.710,3406974840,0000286990
031.720,3407261827,0000286987
031.730,3407548820,0000286993
031.740,3407835807,0000286987
031.750,3408122799,0000286992
031.760,3408409788,0000286989
031.770,3408696778,0000286990
031.780,3408983768,0000286990
031.790,3409270757,0000286989
031.800,3409557747,0000286990
031.810,3409844737,0000286990
031.820,3410131728,0000286991
031.830,3410418717,0000286989
031.840,3410705708,0000286991
031.850,3410992698,0000286990
031.860,3411279687,0000286989
031.870,3411566675,0000286988
031.880,3411853668,0000286993
031.890,3412140657,0000286989
031.900,3412427645,0000286988
031.910,3412714636,0000286991
031.920,3413001626,0000286990
031.930,3413288616,0000286990
031.940,3413575607,0000286991
031.950,3413862595,0000286988
031.960,3414149584,0000286989
031.970,3414436574,0000286990
031.980,3414723565,0000286991
031.990,3415010554,0000286989
032.000,3415297544,0000286990
032.010,3415584537,0000286993
032.020,3415871523,0000286986
032.030,3416158515,0000286992
032.040,3416445504,0000286989
032.050,3416732494,0000286990
032.060,3417019484,0000286990
032.070,3417306475,0000286991
032.080,3417593466,0000286991
032.090,3417880453,0000286987
032.100,3418167443,0000286990
032.110,3418454436,0000286993
032.120,3418741422,0000286986
032.130,3419028415,0000286993
032.140,3419315404,0000286989
032.150,3419602392,0000286988
032.160,3419889383,0000286991
032.170,3420176372,0000286989
032.180,3420463365,0000286993
032.190,3420750352,0000286987
032.200,3421037342,0000286990
032.210,3421324333,0000286991
032.220,3421611323,0000286990
032.230,3421898314,0000286991
032.240,3422185301,0000286987
032.250,3422472293,0000286992
032.260,3422759284,0000286991
032.270,3423046270,0000286986
032.280,3423333264,0000286994
032.290,3423620253,0000286989
032.300,3423907241,0000286988
032.310,3424194231,0000286990
032.320,3424481220,0000286989
032.330,3424768213,0000286993
032.340,3425055200,0000286987
032.350,3425342190,0000286990
032.360,3425629181,0000286991
032.370,3425916169,0000286988
032.380,3426203161,0000286992
032.390,3426490152,0000286991
032.400,3426777136,0000286984
032.410,3427064130,0000286994
032.420,3427351119,0000286989
032.430,3427638112,0000286993
032.440,3427925099,0000286987
032.450,3428212089,0000286990
032.460,3428499082,0000286993
032.470,3428786068,0000286986
032.480,3429073061,0000286993
032.490,3429360048,0000286987
032.500,3429647038,0000286990
032.510,3429934031,0000286993
032.520,3430221020,0000286989
032.530,3430508011,0000286991
032.540,3430794998,0000286987
032.550,3431081990,0000286992
032.560,3431368979,0000286989
032.570,3431655967,0000286988
032.580,3431942960,0000286993
032.590,3432229947,0000286987
032.600,3432516937,0000286990
032.610,3432803930,0000286993
032.620,3433090918,0000286988
032.630,3433377910,0000286992
032.640,3433664897,0000286987
032.650,3433951889,0000286992
032.660,3434238877,0000286988
032.670,3434525866,0000286989
032.680,3434812857,0000286991
032.690,3435099846,0000286989
032.700,3435386836,0000286990
032.710,3435673829,0000286993
032.720,3435960815,0000286986
032.730,3436247807,0000286992
032.740,3436534796,0000286989
032.750,3436821784,0000286988
032.760,3437108776,0000286992
032.770,3437395765,0000286989
032.780,3437682758,0000286993
032.790,3437969745,0000286987
032.800,3438256735,0000286990
032.810,3438543728,0000286993
032.820,3438830714,0000286986
032.830,3439117706,0000286992
032.840,3439404694,0000286988
032.850,3439691686,0000286992
032.860,3439978677,0000286991
032.870,3440265664,0000286987
032.880,3440552655,0000286991
032.890,3440839644,0000286989
032.900,3441126636,0000286992
032.910,3441413625,0000286989
032.920,3441700615,0000286990
032.930,3441987604,0000286989
032.940,3442274595,0000286991
032.950,3442561583,0000286988
032.960,3442848576,0000286993
032.970,3443135563,0000286987
032.980,3443422556,0000286993
032.990,3443709543,0000286987
033.000,3443996533,0000286990
033.010,3444283524,0000286991
033.020,3444570512,0000286988
033.030,3444857505,0000286993
033.040,3445144494,0000286989
033.050,3445431482,0000286988
033.060,3445718475,0000286993
033.070,3446005456,0000286981
033.080,3446292453,0000286997
033.090,3446579442,0000286989
033.100,3446866434,0000286992
033.110,3447153424,0000286990
033.120,3447440413,0000286989
033.130,3447727402,0000286989
033.140,3448014391,0000286989
033.150,3448301381,0000286990
033.160,3448588372,0000286991
033.170,3448875360,0000286988
033.180,3449162354,0000286994
033.190,3449449343,0000286989
033.200,3449736331,0000286988
033.210,3450023321,0000286990
033.220,3450310312,0000286991
033.230,3450597301,0000286989
033.240,3450884290,0000286989
033.250,3451171280,0000286990
033.260,3451458271,0000286991
033.270,3451745259,0000286988
033.280,3452032251,0000286992
033.290,3452319240,0000286989
033.300,3452606230,0000286990
033.310,3452893220,0000286990
033.320,3453180209,0000286989
033.330,3453467202,0000286993
033.340,3453754189,0000286987
033.350,3454041181,0000286992
033.360,3454328172,0000286991
033.370,3454615158,0000286986
033.380,3454902144,0000286986
033.390,3455189138,0000286994
033.400,3455476130,0000286992
033.410,3455763119,0000286989
033.420,3456050108,0000286989
033.430,3456337099,0000286991
033.440,3456624088,0000286989
033.450,3456911078,0000286990
033.460,3457198071,0000286993
033.470,3457485057,0000286986
033.480,3457772048,0000286991
033.490,3458059039,0000286991
033.500,3458346027,0000286988
033.510,3458633018,0000286991
033.520,3458920009,0000286991
033.530,3459207000,0000286991
033.540,3459493989,0000286989
033.550,3459780977,0000286988
033.560,3460067968,0000286991
033.570,3460354956,0000286988
033.580,3460641947,0000286991
033.590,3460928938,0000286991
033.600,3461215928,0000286990
033.610,3461502917,0000286989
033.620,3461789905,0000286988
033.630,3462076897,0000286992
033.640,3462363886,0000286989
033.650,3462650878,0000286992
033.660,3462937866,0000286988
033.670,3463224857,0000286991
033.680,3463511846,0000286989
033.690,3463798835,0000286989
033.700,3464085827,0000286992
033.710,3464372818,0000286991
033.720,3464659804,0000286986
033.730,3464946796,0000286992
033.740,3465233786,0000286990
033.750,3465520775,0000286989
033.760,3465807765,0000286990
033.770,3466094756,0000286991
033.780,3466381745,0000286989
033.790,3466668734,0000286989
033.800,3466955726,0000286992
033.810,3467242715,0000286989
033.820,3467529705,0000286990
033.830,3467816696,0000286991
033.840,3468103680,0000286984
033.850,3468390673,0000286993
033.860,3468677666,0000286993
033.870,3468964653,0000286987
033.880,3469251646,0000286993
033.890,3469538633,0000286987
033.900,3469825625,0000286992
033.910,3470112614,0000286989
033.920,3470399604,0000286990
033.930,3470686593,0000286989
033.940,3470973582,0000286989
033.950,3471260574,0000286992
033.960,3471547565,0000286991
033.970,3471834553,0000286988
033.980,3472121543,0000286990
033.990,3472408534,0000286991
034.000,3472695522,0000286988
034.010,3472982514,0000286992
034.020,3473269503,0000286989
034.030,3473556494,0000286991
034.040,3473843483,0000286989
034.050,3474130471,0000286988
034.060,3474417464,0000286993
034.070,3474704452,0000286988
034.080,3474991444,0000286992
034.090,3475278433,0000286989
034.100,3475565421,0000286988
034.110,3475852411,0000286990
034.120,3476139402,0000286991
034.130,3476426391,0000286989
034.140,3476713380,0000286989
034.150,3477000372,0000286992
034.160,3477287361,0000286989
034.170,3477574351,0000286990
034.180,3477861342,0000286991
034.190,3478148329,0000286987
034.200,3478435319,0000286990
034.210,3478722312,0000286993
034.220,3479009301,0000286989
034.230,3479296290,0000286989
034.240,3479583279,0000286989
034.250,3479870269,0000286990
034.260,3480157260,0000286991
034.270,3480444250,0000286990
034.280,3480731241,0000286991
034.290,3481018230,0000286989
034.300,3481305218,0000286988
034.310,3481592209,0000286991
034.320,3481879196,0000286987
034.330,3482166189,0000286993
034.340,3482453180,0000286991
034.350,3482740168,0000286988
034.360,3483027158,0000286990
034.370,3483314149,0000286991
034.380,3483601138,0000286989
034.390,3483888129,0000286991
034.400,3484175119,0000286990
034.410,3484462108,0000286989
034.420,3484749096,0000286988
034.430,3485036088,0000286992
034.440,3485323077,0000286989
034.450,3485610067,0000286990
034.460,3485897057,0000286990
034.470,3486184046,0000286989
034.480,3486471039,0000286993
034.490,3486758026,0000286987
034.500,3487045016,0000286990
034.510,3487332009,0000286993
034.520,3487618997,0000286988
034.530,3487905988,0000286991
034.540,3488192977,0000286989
034.550,3488479965,0000286988
034.560,3488766958,0000286993
034.570,3489053945,0000286987
034.580,3489340938,0000286993
034.590,3489627925,0000286987
034.600,3489914917,0000286992
034.610,3490201904,0000286987
034.620,3490488896,0000286992
034.630,3490775885,0000286989
034.640,3491062876,0000286991
034.650,3491349864,0000286988
034.660,3491636857,0000286993
034.670,3491923843,0000286986
034.680,3492210837,0000286994
034.690,3492497824,0000286987
034.700,3492784814,0000286990
034.710,3493071804,0000286990
034.720,3493358793,0000286989
034.730,3493645786,0000286993
034.740,3493932773,0000286987
034.750,3494219763,0000286990
034.760,3494506754,0000286991
034.770,3494793744,0000286990
034.780,3495080736,0000286992
034.790,3495367725,0000286989
034.800,3495654713,0000286988
034.810,3495941705,0000286992
034.820,3496228692,0000286987
034.830,3496515683,0000286991
034.840,3496802672,0000286989
034.850,3497089662,0000286990
034.860,3497376653,0000286991
034.870,3497663644,0000286991
034.880,3497950633,0000286989
034.890,3498237622,0000286989
034.900,3498524612,0000286990
034.910,3498811603,0000286991
034.920,3499098591,0000286988
034.930,3499385582,0000286991
034.940,3499672571,0000286989
034.950,3499959563,0000286992
034.960,3500246552,0000286989
034.970,3500533543,0000286991
034.980,3500820532,0000286989
034.990,3501107521,0000286989
035.000,3501394511,0000286990
035.010,3501681502,0000286991
035.020,3501968490,0000286988
035.030,3502255484,0000286994
035.040,3502542473,0000286989
035.050,3502829463,0000286990
035.060,3503116453,0000286990
035.070,3503403440,0000286987
035.080,3503690433,0000286993
035.090,3503977420,0000286987
035.100,3504264412,0000286992
035.110,3504551403,0000286991
035.120,3504838391,0000286988
035.130,3505125383,0000286992
035.140,3505412370,0000286987
035.150,3505699360,0000286990
035.160,3505986350,0000286990
035.170,3506273339,0000286989
035.180,3506560332,0000286993
035.190,3506847321,0000286989
035.200,3507134309,0000286988
035.210,3507421300,0000286991
035.220,3507708288,0000286988
035.230,3507995280,0000286992
035.240,3508282269,0000286989
035.250,3508569259,0000286990
035.260,3508856251,0000286992
035.270,3509143238,0000286987
035.280,3509430229,0000286991
035.290,3509717218,0000286989
035.300,3510004208,0000286990
035.310,3510291199,0000286991
035.320,3510578190,0000286991
035.330,3510865179,0000286989
035.340,3511152170,0000286991
035.350,3511439158,0000286988
035.360,3511726150,0000286992
035.370,3512013137,0000286987
035.380,3512300128,0000286991
035.390,3512587119,0000286991
035.400,3512874107,0000286988
035.410,3513161100,0000286993
035.420,3513448087,0000286987
035.430,3513735078,0000286991
035.440,3514022067,0000286989
035.450,3514309059,0000286992
035.460,3514596048,0000286989
035.470,3514883036,0000286988
035.480,3515170030,0000286994
035.490,3515457016,0000286986
035.500,3515744007,0000286991
035.510,3516030999,0000286992
035.520,3516317986,0000286987
035.530,3516604977,0000286991
035.540,3516891966,0000286989
035.550,3517178958,0000286992
035.560,3517465947,0000286989
035.570,3517752935,0000286988
035.580,3518039929,0000286994
035.590,3518326916,0000286987
035.600,3518613906,0000286990
035.610,3518900898,0000286992
035.620,3519187885,0000286987
035.630,3519474876,0000286991
035.640,3519761865,0000286989
035.650,3520048857,0000286992
035.660,3520335846,0000286989
035.670,3520622834,0000286988
035.680,3520909826,0000286992
035.690,3521196815,0000286989
035.700,3521483805,0000286990
035.710,3521770795,0000286990
035.720,3522057786,0000286991
035.730,3522344775,0000286989
035.740,3522631764,0000286989
035.750,3522918754,0000286990
035.760,3523205745,0000286991
035.770,3523492609,0000286864
035.780,3523779725,0000287116
035.790,3524066716,0000286991
035.800,3524353704,0000286988
035.810,3524640696,0000286992
035.820,3524927683,0000286987
035.830,3525214674,0000286991
035.840,3525501663,0000286989
035.850,3525788653,0000286990
035.860,3526075646,0000286993
035.870,3526362633,0000286987
035.880,3526649624,0000286991
035.890,3526936613,0000286989
035.900,3527223603,0000286990
035.910,3527510592,0000286989
035.920,3527797582,0000286990
035.930,3528084575,0000286993
